Product ID,Product Name,Product SKU,Modifier ID,Modifier Name,Modifier Type,Option ID,Option Label,Is Default,Sort Order,Value Data
416,Readings Eggs Ultimate Book Pack - Ages 4 -7,REMSULTBKB,470,Book 18,product_list_with_images,468,Flashcards – Sight Words and Phonics – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 270}"
416,Readings Eggs Ultimate Book Pack - Ages 4 -7,REMSULTBKB,471,Book 19,product_list_with_images,469,Kindergarten Reading Workbook - 240 Essential Reading Skills,Y,0,"{""product_id"": 365}"
416,Readings Eggs Ultimate Book Pack - Ages 4 -7,REMSULTBKB,472,Book 20,product_list_with_images,470,Grade 1 Reading Workbook – 240 Essential Reading Skills,Y,0,"{""product_id"": 349}"
416,Readings Eggs Ultimate Book Pack - Ages 4 -7,REMSULTBKB,473,Book 21,product_list_with_images,471,Grade 2 Reading Workbook – 200 Essential Reading Skills,Y,0,"{""product_id"": 351}"
416,Readings Eggs Ultimate Book Pack - Ages 4 -7,REMSULTBKB,474,Book 22,product_list_with_images,472,Kindergarten Math Workbook – 200 Essential Math Skills,Y,0,"{""product_id"": 356}"
416,Readings Eggs Ultimate Book Pack - Ages 4 -7,REMSULTBKB,475,Book 23,product_list_with_images,473,Grade 1 Math Workbook – 200 Essential Math Skills,Y,0,"{""product_id"": 357}"
416,Readings Eggs Ultimate Book Pack - Ages 4 -7,REMSULTBKB,476,Book 24,product_list_with_images,474,Grade 2 Math Workbook – 200 Essential Math Skills,Y,0,"{""product_id"": 358}"
447,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3-US,490,Book 1,product_list_with_images,498,Learn to Read Activity Book 1 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 281}"
447,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3-US,491,Book 2,product_list_with_images,499,Learn to Read Activity Book 2 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 282}"
447,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3-US,492,Book 3,product_list_with_images,500,Learn-to-Read Activity Book 3 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 114}"
447,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3-US,493,Book 4,product_list_with_images,501,Learn-to-Read Activity Book 4 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 167}"
447,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3-US,494,Book 5,product_list_with_images,502,Learn to Read Activity Book 5 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 262}"
447,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3-US,495,Book 6,product_list_with_images,556,Learn to Read Activity Book 6 – Beginning to Read (Ages 5–7),Y,1,"{""product_id"": 435}"
447,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3-US,496,Book 7,product_list_with_images,548,Learn to Read Activity Book 7 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 436}"
447,Reading Eggs Activity Book Education Bundle – 8 Books (Ages 4–7),RE7995ACT3-US,497,Book 8,product_list_with_images,505,Learn to Read Activity Book 8 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 437}"
449,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1-US,507,Book 1,product_list_with_images,528,Starting Out Reading Mini Books  Pack 1 (Ages 4–6),Y,0,"{""product_id"": 421}"
449,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1-US,508,Book 2,product_list_with_images,529,Starting Out Reading Mini Books Pack 2 (Ages 4–6),Y,0,"{""product_id"": 422}"
449,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1-US,509,Book 3,product_list_with_images,530,Starting Out Reading Mini Books – Pack 3 (Ages 4–6),Y,0,"{""product_id"": 279}"
449,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1-US,510,Book 4,product_list_with_images,531,Starting Out Reading Mini Books – Pack 4 (Ages 4–6),Y,0,"{""product_id"": 280}"
449,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1-US,511,Book 5,product_list_with_images,532,Learn to Read Activity Book 1 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 281}"
449,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1-US,512,Book 6,product_list_with_images,533,Learn to Read Activity Book 2 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 282}"
449,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1-US,513,Book 7,product_list_with_images,534,Learn-to-Read Activity Book 3 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 114}"
449,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1-US,514,Book 8,product_list_with_images,535,Learn-to-Read Activity Book 4 – Starting Out (Ages 4–6),Y,0,"{""product_id"": 167}"
449,Reading Eggs Book Pack Level 1 (Ages 4–6),RE7995PK1-US,515,Book 9,product_list_with_images,537,Alphabet Flashcards With Games Starting Out (Ages 3–5),Y,0,"{""product_id"": 429}"
448,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2-US,498,Book 1,product_list_with_images,555,Beginning to Read Mini Books  Pack 5 (Ages 5–7),Y,1,"{""product_id"": 430}"
448,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2-US,499,Book 2,product_list_with_images,507,Beginning to Read Mini Books – Pack 6 (Ages 5–7),Y,0,"{""product_id"": 256}"
448,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2-US,500,Book 3,product_list_with_images,508,Beginning to Read Mini Books – Pack 7 (Ages 5–7),Y,0,"{""product_id"": 258}"
448,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2-US,501,Book 4,product_list_with_images,509,Beginning to Read Mini Books – Pack 8 (Ages 5–7),Y,0,"{""product_id"": 260}"
448,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2-US,502,Book 5,product_list_with_images,510,Learn to Read Activity Book 5 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 262}"
448,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2-US,503,Book 6,product_list_with_images,554,Learn to Read Activity Book 6 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 435}"
448,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2-US,504,Book 7,product_list_with_images,547,Learn to Read Activity Book 7 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 436}"
448,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2-US,505,Book 8,product_list_with_images,513,Learn to Read Activity Book 8 – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 437}"
448,Reading Eggs Book Pack Level 2 (Ages 5–7),RE7995PK2-US,506,Book 9,product_list_with_images,514,Flashcards – Sight Words and Phonics – Beginning to Read (Ages 5–7),Y,0,"{""product_id"": 270}"
450,12-Month Program Access + Reading & Math Essential Skills Workbook - Kindergarten Bundle,COM12MTHUSRMK-E,517,Book 1,product_list_with_images,544,Kindergarten Reading Workbook – 240 Essential Reading Skills -,Y,0,"{""product_id"": 365}"
450,12-Month Program Access + Reading & Math Essential Skills Workbook - Kindergarten Bundle,COM12MTHUSRMK-E,518,Book 2,product_list_with_images,545,200 Essential Math Skills for Kindergarten,Y,0,"{""product_id"": 356}"
450,12-Month Program Access + Reading & Math Essential Skills Workbook - Kindergarten Bundle,COM12MTHUSRMK-E,519,Program Access,product_list_with_images,546,12-Month Program Access to Reading Eggs & Mathseeds,Y,0,"{""product_id"": 371}"
